NORDEN,IDHOGAR,TMUNI,NHOGAR,EHOGAR,SEXO,EDAD,NACIONALIDAD,ESTUDIANTE,REGLADO,NOREGLADO,Nivel_estudios,Nivel_estudios_especifico,Tipo_educacion,Localización_Centro,importe_matricula_clases,servicio_comedor,importe_comedor,servicio_transporte,importe_transporte,servicio_alojamiento,importe_alojamiento,servicio_ampliacion_horario,importe_ampliacion_horario,servicio_clases_apoyo,importe_clases_apoyo,servicio_actividades_extraescolares,importe_actividades_extraescolares,servicio_actividades_complementarias,importe_actividades_complementarias,servicio_cuota_ampa,importe_cuota_ampa,servicio_otros,importe_otros_servicios,servicio_clases_particulares,importe_clases_particulares,importe_escuela_idiomas,importe_estudios_idiomas_no_reglados,importe_ensenanzas_artisticas,importe_oposiciones_pruebas_acceso,importe_otros_estudios,gasto_libros,importe_libros,gasto_fotocopias,importe_fotocopias,gasto_uniformes,importe_uniformes,gasto_papeleria,importe_papeleria,gasto_muebles_accesorios,importe_muebles_accesorios,gasto_productos_informaticos,importe_productos_informaticos,gasto_otros_bienes,importe_otros_bienes,gasto_total_educacion,gasto_total_servicios,gasto_total_servicios_reglados,gasto_total_servicios_no_reglados,gasto_total_bienes,FACTOR
81939,2017,100.000-499.999 habitantes,2,1,Hombre,8,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,20,1,450,2,0,2,0,1,120,2,0,1,480,1,12,1,15,2,0,2,0,0,0,0,0,0,1,45,2,0,1,54,1,50,2,0,2,0,2,0,1246,1097,1097,0,149,2294.20468
40059,2018,100.000-499.999 habitantes,2,1,Mujer,14,Española,Sí,Sí,No,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,18,2,0,2,0,2,0,2,0,2,0,2,0,1,6,2,0,1,1800,2,0,0,0,0,0,0,1,50,1,20,2,0,1,60,2,0,2,0,2,0,1954,1824,1824,0,130,879.648451
40084,2019,100.000-499.999 habitantes,3,1,Hombre,14,Española,Sí,Sí,No,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,15,2,0,2,0,2,0,2,0,2,0,2,0,1,8,2,0,2,0,2,0,0,0,0,0,0,1,321,2,0,2,0,1,30,1,20,2,0,2,0,394,23,23,0,371,1237.886907
40118,2020,100.000-499.999 habitantes,3,1,Mujer,20,Española,Sí,Sí,No,Educación Superior,Estudios Universitarios,Enseñanza pública,Extranjero,500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,500,500,500,0,0,1173.772984
40157,2022,100.000-499.999 habitantes,5,3,Mujer,53,Española,Sí,Sí,No,Educación Secundaria,Otros estudios de educación secundaria,Enseñanza pública,Misma Provincia,37,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,37,0,0,0,0,1,5,2,0,2,0,1,6,2,0,2,0,2,0,48,37,37,0,11,2153.350968
40176,2022,100.000-499.999 habitantes,5,3,Hombre,19,Española,Sí,Sí,Sí,Educación Superior,Estudios Universitarios,Enseñanza pública,Municipio Residencia,883,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,200,2,0,1,10,2,0,1,20,2,0,1,200,2,0,1313,1083,883,200,230,2153.350968
40182,2022,100.000-499.999 habitantes,5,3,Mujer,14,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,18,1,372,2,0,2,0,2,0,2,0,2,0,1,15,2,0,2,0,1,180,0,0,350,0,0,1,260,2,0,1,100,1,60,2,0,2,0,2,0,1355,935,585,350,420,2153.350968
40221,2023,100.000-499.999 habitantes,4,3,Mujer,19,Española,Sí,Sí,No,Educación Superior,Estudios Universitarios,Enseñanza pública,Municipio Residencia,1300,1,90,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,150,1,20,2,0,1,30,2,0,2,0,2,0,1590,1390,1390,0,200,1351.074484
40237,2023,100.000-499.999 habitantes,4,3,Mujer,16,Española,Sí,Sí,Sí,Educación Secundaria,Bachillerato,Enseñanza pública,Municipio Residencia,15,2,0,2,0,2,0,2,0,2,0,1,354,1,10,1,14,2,0,2,0,0,354,0,0,0,1,200,1,30,2,0,1,40,2,0,2,0,2,0,1017,747,393,354,270,1351.074484
17542,2024,100.000-499.999 habitantes,4,1,Hombre,9,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza privada,Municipio Residencia,505,2,0,2,0,2,0,2,0,2,0,1,36,1,6,2,0,2,0,2,0,0,0,0,0,0,1,370,2,0,1,88,1,30,2,0,1,1200,1,10,2245,547,547,0,1698,1234.401185
40255,2025,10.000-49.999 habitantes,2,1,Mujer,6,Española,Sí,Sí,Sí,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,1,108,1,50,1,12,2,0,1,108,0,108,0,0,0,1,50,2,0,1,120,1,50,2,0,2,0,2,0,606,386,278,108,220,2322.945874
40280,2026,10.000-49.999 habitantes,3,1,Hombre,11,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza concertada,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,1,120,2,0,2,0,2,0,2,0,0,0,0,0,0,1,180,2,0,1,150,1,70,2,0,1,450,2,0,970,120,120,0,850,2154.205632
40335,2027,10.000-49.999 habitantes,6,2,Mujer,9,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,1,20,2,0,2,0,2,0,0,0,0,0,0,1,215,2,0,1,60,1,70,2,0,1,100,2,0,465,20,20,0,445,2369.192082
40340,2027,10.000-49.999 habitantes,6,2,Mujer,6,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,1,20,2,0,2,0,2,0,0,0,0,0,0,1,160,2,0,1,60,1,65,2,0,1,100,2,0,405,20,20,0,385,2369.192082
40372,2028,<10.000 habitantes,4,1,Mujer,16,Española,Sí,Sí,Sí,Educación Secundaria,Bachillerato,Enseñanza pública,Municipio Residencia,30,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,15,2,0,1,210,0,0,90,0,0,1,60,2,0,2,0,1,150,2,0,2,0,2,0,555,345,255,90,210,1313.789916
60567,2029,10.000-49.999 habitantes,4,1,Hombre,12,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza concertada,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,1,50,2,0,2,0,1,150,0,0,0,0,0,1,250,2,0,1,345,1,125,2,0,2,0,2,0,920,200,200,0,720,1481.045622
60592,2030,10.000-49.999 habitantes,3,2,Hombre,15,Extrangera,Sí,Sí,No,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,0,2,0,1,0,2,0,2,0,2,0,2,0,1,10,2,0,2,0,1,300,0,0,0,0,0,1,220,1,10,2,0,1,30,2,0,1,100,1,30,700,310,310,0,390,5591.815869
60628,2031,10.000-49.999 habitantes,4,2,Hombre,8,Española,Sí,Sí,Sí,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,1,480,2,0,2,0,2,0,2,0,2,0,1,10,1,10,2,0,1,270,0,270,0,0,0,1,80,1,40,1,200,1,60,1,300,2,0,2,0,1720,1040,770,270,680,1823.88144
60634,2031,10.000-49.999 habitantes,4,2,Hombre,5,Española,Sí,Sí,Sí,Educación Infantil,2º Ciclo de Educación Infantil,Enseñanza pública,Municipio Residencia,0,1,480,2,0,2,0,2,0,2,0,2,0,1,10,2,0,2,0,1,270,0,270,0,0,0,2,0,1,70,1,380,2,0,2,0,2,0,2,0,1480,1030,760,270,450,1823.88144
40451,2032,10.000-49.999 habitantes,5,2,Hombre,6,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,1,168,2,0,2,0,2,0,2,0,1,120,1,30,1,7,2,0,2,0,0,0,0,0,0,1,0,1,5,1,200,1,75,2,0,1,120,2,0,725,325,325,0,400,2003.695578
40464,2032,10.000-49.999 habitantes,5,2,Hombre,4,Española,Sí,Sí,No,Educación Infantil,2º Ciclo de Educación Infantil,Enseñanza pública,Municipio Residencia,0,1,168,2,0,2,0,2,0,2,0,2,0,1,30,1,7,2,0,2,0,0,0,0,0,0,1,0,2,0,1,180,1,75,2,0,2,0,2,0,460,205,205,0,255,2003.695578
40530,2033,10.000-49.999 habitantes,4,2,Mujer,16,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Extranjero,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,360,0,0,2,0,2,0,1,120,1,60,2,0,1,582,1,5,1127,360,0,360,767,1324.542701
40545,2033,10.000-49.999 habitantes,4,2,Hombre,11,Española,Sí,Sí,Sí,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,1,210,2,0,2,0,2,0,2,0,1,120,1,12,1,90,2,0,2,0,0,360,0,0,0,2,0,2,0,2,0,1,60,2,0,2,0,2,0,852,792,432,360,60,1324.542701
40577,2034,10.000-49.999 habitantes,4,1,Hombre,5,Española,Sí,Sí,No,Educación Infantil,2º Ciclo de Educación Infantil,Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,70,2,0,1,30,1,40,2,0,2,0,2,0,140,0,0,0,140,1551.028936
60671,2035,100.000-499.999 habitantes,4,3,Mujer,19,Española,Sí,Sí,Sí,Educación Superior,Estudios Universitarios,Enseñanza pública,Otra CA,800,2,0,2,0,1,2910,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,300,0,0,0,1,340,1,40,2,0,1,50,2,0,1,558,2,0,4998,4010,3710,300,988,938.084389
60687,2035,100.000-499.999 habitantes,4,3,Mujer,15,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza concertada,Misma Provincia,150,1,900,2,0,2,0,2,0,2,0,1,288,1,50,1,15,2,0,2,0,0,480,0,0,0,1,550,2,0,1,200,1,80,1,30,2,0,1,20,2763,1883,1403,480,880,938.084389
60726,2036,100.000-499.999 habitantes,4,1,Hombre,12,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,1,50,1,10,2,0,1,180,0,396,0,0,0,1,250,2,0,1,200,1,90,1,200,1,800,2,0,2176,636,240,396,1540,1306.526923
60750,2039,100.000-499.999 habitantes,3,1,Mujer,11,Española,Sí,Sí,Sí,Educación Primaria,Educación Primaria,Enseñanza concertada,Municipio Residencia,168,1,864,2,0,2,0,2,0,2,0,2,0,1,40,2,0,2,0,1,600,0,600,0,0,0,1,168,2,0,1,250,2,0,2,0,2,0,2,0,2690,2272,1672,600,418,973.719717
17580,2040,100.000-499.999 habitantes,4,3,Mujer,38,Extrangera,Sí,Sí,No,Educación Secundaria,Ciclos Formativos de FP,Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1823.578896
17593,2040,100.000-499.999 habitantes,4,3,Mujer,9,Doble nacionalidad,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,1,0,2,0,2,0,2,0,2,0,1,0,1,20,2,0,2,0,2,0,0,0,0,0,0,1,80,1,10,1,100,1,40,2,0,2,0,2,0,250,20,20,0,230,1823.578896
17607,2040,100.000-499.999 habitantes,4,3,Hombre,11,Doble nacionalidad,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,1,0,2,0,2,0,2,0,2,0,1,0,1,20,2,0,2,0,2,0,0,0,0,0,0,1,120,1,10,1,100,1,140,2,0,2,0,2,0,390,20,20,0,370,1823.578896
17629,2041,100.000-499.999 habitantes,2,1,Mujer,20,Española,Sí,Sí,No,Educación Secundaria,Ciclos Formativos de FP,Enseñanza pública,Municipio Residencia,30,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,100,1,20,1,120,1,30,2,0,2,0,1,280,580,30,30,0,550,907.722533
40643,2042,10.000-49.999 habitantes,2,2,Mujer,30,Doble nacionalidad,Sí,Sí,No,Educación Secundaria,Otros estudios de educación secundaria,Enseñanza pública,Misma Provincia,300,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,300,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,300,300,300,0,0,2477.086871
40656,2042,10.000-49.999 habitantes,2,2,Hombre,55,Española,Sí,Sí,No,Educación Secundaria,Otros estudios de educación secundaria,Enseñanza pública,Misma Provincia,300,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,300,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,300,300,300,0,0,2477.086871
40675,2043,10.000-49.999 habitantes,2,1,Mujer,22,Doble nacionalidad,Sí,Sí,No,Educación Secundaria,Otros estudios de educación secundaria,Enseñanza pública,Misma Provincia,40,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,40,0,0,0,0,1,80,2,0,2,0,1,15,2,0,2,0,2,0,135,40,40,0,95,2484.147395
40715,2044,10.000-49.999 habitantes,2,1,Mujer,23,Española,Sí,Sí,No,Educación Superior,Ciclos Formativos de Grado Superior,Enseñanza pública,Misma Provincia,20,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,60,1,100,2,0,1,20,2,0,2,0,2,0,200,20,20,0,180,1414.899474
40736,2045,10.000-49.999 habitantes,3,2,Hombre,24,Española,Sí,Sí,No,Educación Superior,Estudios Universitarios,Enseñanza pública,Misma Provincia,950,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,140,1,15,2,0,2,0,1,55,2,0,1,150,1310,950,950,0,360,1669.907963
40741,2045,10.000-49.999 habitantes,3,2,Mujer,22,Española,Sí,Sí,No,Educación Superior,Estudios Universitarios,Enseñanza pública,Misma Provincia,1175,1,360,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,130,1,20,2,0,1,50,1,30,1,620,2,0,2385,1535,1535,0,850,1669.907963
60785,2046,10.000-49.999 habitantes,3,1,Mujer,19,Española,Sí,Sí,No,Educación Secundaria,Ciclos Formativos de FP,Enseñanza pública,Misma Provincia,95,2,0,2,0,2,0,2,0,2,0,2,0,1,50,2,0,2,0,2,0,0,0,0,0,0,2,0,1,25,2,0,1,20,2,0,2,0,1,120,310,145,145,0,165,1686.121968
60802,2047,10.000-49.999 habitantes,2,1,Hombre,20,Española,Sí,Sí,No,Educación Superior,Ciclos Formativos de Grado Superior,Enseñanza pública,Misma Provincia,155,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,65,2,0,0,0,0,0,0,1,125,1,30,2,0,1,60,1,18,1,1200,2,0,1653,220,220,0,1433,3029.068088
60830,2048,10.000-49.999 habitantes,4,2,Mujer,11,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,18,1,342,2,0,2,0,1,96,2,0,1,330,1,18,1,14,2,0,2,0,0,0,0,0,0,1,35,1,48,1,70,1,30,2,0,1,280,2,0,1281,818,818,0,463,2050.142935
60845,2048,10.000-49.999 habitantes,4,2,Hombre,6,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,18,1,342,2,0,2,0,1,96,2,0,1,330,1,25,1,16,2,0,2,0,0,0,0,0,0,2,0,1,48,1,60,1,40,1,180,2,0,2,0,1155,827,827,0,328,2050.142935
60877,2049,10.000-49.999 habitantes,3,1,Mujer,15,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza concertada,Misma Provincia,240,2,0,2,0,2,0,2,0,2,0,1,630,2,0,2,0,2,0,1,300,0,540,0,0,0,1,120,1,30,1,100,1,50,2,0,2,0,2,0,2010,1710,1170,540,300,1718.76251
60896,2050,<10.000 habitantes,2,1,Hombre,12,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,1,24,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,161,2,0,1,30,1,200,2,0,2,0,2,0,415,24,24,0,391,1072.797229
116956,2051,50.000-99.999 habitantes,3,1,Hombre,26,Española,Sí,Sí,No,Educación Superior,Estudios Universitarios,Enseñanza privada,Otra CA,6000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,200,2,0,2,0,6200,6000,6000,0,200,3632.012693
106805,2052,10.000-49.999 habitantes,3,3,Mujer,14,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza concertada,Misma Provincia,95,2,0,2,0,2,0,2,0,2,0,2,0,1,6,1,20,2,0,1,930,0,480,0,0,460,1,303,1,20,1,125,1,25,1,100,1,600,2,0,3164,1991,1051,940,1173,1834.093266
106812,2052,10.000-49.999 habitantes,3,3,Mujer,13,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza concertada,Misma Provincia,655,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,30,2,0,1,480,0,480,0,0,0,1,302,1,5,1,200,2,0,1,100,1,500,2,0,2752,1645,1165,480,1107,1834.093266
106870,2053,10.000-49.999 habitantes,3,2,Hombre,23,Española,Sí,Sí,No,Educación Superior,Estudios Universitarios,Enseñanza pública,Misma Provincia,1500,1,180,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,70,2,0,0,0,0,0,0,1,50,1,60,2,0,1,75,2,0,2,0,2,0,1935,1750,1750,0,185,4231.824694
81982,2054,10.000-49.999 habitantes,4,1,Mujer,10,Española,Sí,Sí,Sí,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,1,162,2,0,2,0,2,0,1,120,2,0,1,30,2,0,2,0,2,0,0,0,120,0,0,1,80,1,10,1,60,1,30,2,0,2,0,2,0,612,432,312,120,180,1883.915129
82016,2055,10.000-49.999 habitantes,3,1,Mujer,6,Española,Sí,Sí,No,Educación Infantil,2º Ciclo de Educación Infantil,Enseñanza pública,Municipio Residencia,80,1,288,2,0,2,0,1,120,2,0,2,0,1,50,1,10,2,0,2,0,0,0,0,0,0,1,25,2,0,1,100,1,60,2,0,2,0,2,0,733,548,548,0,185,2343.873314
94712,2056,100.000-499.999 habitantes,4,3,Mujer,16,Española,Sí,Sí,Sí,Educación Secundaria,Bachillerato,Enseñanza pública,Municipio Residencia,15,2,0,1,0,2,0,2,0,2,0,2,0,1,20,2,0,2,0,2,0,0,270,0,0,0,1,205,1,15,2,0,1,70,2,0,1,10,2,0,605,305,35,270,300,3518.834517
94733,2056,100.000-499.999 habitantes,4,3,Hombre,13,Española,Sí,Sí,No,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,15,2,0,1,0,2,0,2,0,2,0,2,0,1,20,2,0,2,0,2,0,0,0,0,0,0,2,0,1,10,2,0,1,65,2,0,1,10,2,0,120,35,35,0,85,3518.834517
94748,2056,100.000-499.999 habitantes,4,3,Hombre,5,Española,Sí,Sí,No,Educación Infantil,1º Ciclo de Educación Infantil,Enseñanza pública,Municipio Residencia,0,1,186,1,0,2,0,1,180,2,0,2,0,1,5,2,0,2,0,2,0,0,0,0,0,0,2,0,1,150,2,0,2,0,2,0,2,0,2,0,521,371,371,0,150,3518.834517
106903,2057,100.000-499.999 habitantes,4,2,Hombre,17,Española,Sí,Sí,No,Educación Secundaria,Bachillerato,Enseñanza concertada,Municipio Residencia,150,2,0,2,0,2,0,2,0,2,0,2,0,1,20,1,10,2,0,2,0,0,0,0,0,0,1,50,1,35,2,0,1,20,2,0,2,0,2,0,285,180,180,0,105,2827.2017
106910,2057,100.000-499.999 habitantes,4,2,Hombre,8,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Misma Provincia,0,1,180,2,0,2,0,1,150,2,0,1,0,1,464,1,15,2,0,2,0,0,0,0,0,0,1,60,2,0,2,0,2,0,2,0,2,0,2,0,869,809,809,0,60,2827.2017
106946,2058,10.000-49.999 habitantes,3,1,Mujer,17,Española,Sí,Sí,Sí,Educación Secundaria,Bachillerato,Enseñanza privada,Misma Provincia,3276,2,0,2,0,2,0,2,0,1,180,2,0,1,30,2,0,2,0,1,180,0,180,0,0,0,1,116,1,50,1,200,1,40,1,54,2,0,2,0,4306,3846,3666,180,460,2950.620919
117008,2059,<10.000 habitantes,4,2,Hombre,8,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,1,20,2,0,1,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,60,2,0,1,20,1,70,2,0,2,0,2,0,170,20,20,0,150,1645.041273
117015,2059,<10.000 habitantes,4,2,Hombre,4,Española,Sí,Sí,No,Educación Infantil,2º Ciclo de Educación Infantil,Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,1,20,2,0,1,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,40,2,0,1,20,1,70,2,0,2,0,2,0,150,20,20,0,130,1645.041273
94764,2060,<10.000 habitantes,3,2,Mujer,16,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,100,2,0,1,0,2,0,2,0,2,0,2,0,1,6,1,15,2,0,1,600,100,360,810,0,360,1,200,1,20,2,0,1,70,1,300,2,0,1,20,2861,2251,721,1530,610,1534.52051
94770,2060,<10.000 habitantes,3,2,Mujer,12,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,0,2,0,1,0,2,0,2,0,2,0,1,360,1,6,1,15,2,0,1,270,0,360,90,0,0,1,210,1,20,2,0,1,40,1,300,2,0,2,0,1671,1101,651,450,570,1534.52051
94786,2061,<10.000 habitantes,8,5,Mujer,57,Doble nacionalidad,Sí,Sí,Sí,Educación Secundaria,Otros estudios de educación secundaria,Enseñanza pública,Misma Provincia,75,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,75,0,0,0,70,1,45,2,0,2,0,1,10,1,60,2,0,2,0,260,145,75,70,115,4901.875018
94799,2061,<10.000 habitantes,8,5,Mujer,52,Doble nacionalidad,Sí,Sí,No,Educación Secundaria,Otros estudios de educación secundaria,Enseñanza pública,Misma Provincia,75,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,75,0,0,0,0,1,45,2,0,2,0,1,10,1,29,2,0,2,0,159,75,75,0,84,4901.875018
94831,2061,<10.000 habitantes,8,5,Mujer,17,Doble nacionalidad,Sí,Sí,No,Educación Secundaria,Bachillerato,Enseñanza pública,Municipio Residencia,450,2,0,1,0,2,0,2,0,2,0,2,0,1,600,2,0,2,0,1,300,75,0,0,0,0,1,200,1,60,1,300,1,70,1,200,2,0,2,0,2180,1350,1350,0,830,4901.875018
94846,2061,<10.000 habitantes,8,5,Mujer,5,Extrangera,Sí,Sí,No,Educación Infantil,2º Ciclo de Educación Infantil,Enseñanza pública,Municipio Residencia,120,1,90,1,0,2,0,2,0,2,0,2,0,1,20,1,15,2,0,2,0,0,0,0,0,0,2,0,2,0,1,200,1,70,1,65,2,0,2,0,580,245,245,0,335,4901.875018
94878,2062,<10.000 habitantes,3,2,Hombre,24,Española,Sí,Sí,Sí,Educación Superior,Ciclos Formativos de Grado Superior,Enseñanza pública,Misma Provincia,35,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,540,0,0,0,0,600,1,68,1,120,2,0,1,80,1,127,1,90,2,0,1660,1175,575,600,485,2679.386772
117036,2063,10.000-49.999 habitantes,3,1,Mujer,12,Española,Sí,Sí,No,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza concertada,Misma Provincia,500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,450,2,0,1,250,2,0,2,0,2,0,2,0,1200,500,500,0,700,5100.625957
117106,2064,10.000-49.999 habitantes,4,2,Hombre,16,Española,Sí,Sí,Sí,Educación Secundaria,Bachillerato,Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,1,12,1,12,2,0,2,0,0,0,12,0,0,1,230,1,10,2,0,1,20,1,10,2,0,2,0,306,36,24,12,270,2771.47734
117113,2064,10.000-49.999 habitantes,4,2,Mujer,15,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,1,12,1,12,2,0,2,0,0,360,0,0,0,1,215,1,10,2,0,1,20,2,0,1,30,2,0,659,384,24,360,275,2771.47734
82037,2065,100.000-499.999 habitantes,2,1,Mujer,13,Española,Sí,Sí,No,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza concertada,Municipio Residencia,770,1,720,2,0,2,0,2,0,2,0,2,0,1,40,1,30,2,0,2,0,0,0,0,0,0,1,216,2,0,2,0,1,30,2,0,2,0,2,0,1806,1560,1560,0,246,801.970296
117149,2066,100.000-499.999 habitantes,3,2,Mujer,12,Española,Sí,Sí,Sí,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza concertada,Municipio Residencia,235,1,984,1,726,2,0,2,0,2,0,2,0,1,150,2,0,2,0,1,90,0,90,0,0,0,1,138,1,40,1,300,2,0,2,0,2,0,1,15,2768,2275,2185,90,493,1802.273588
94923,2067,100.000-499.999 habitantes,4,1,Mujer,10,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza concertada,Misma Provincia,590,1,780,2,0,2,0,2,0,2,0,1,162,1,50,2,0,2,0,2,0,0,0,0,0,0,1,410,2,0,1,260,2,0,1,125,1,900,2,0,3277,1582,1582,0,1695,2006.209382
94957,2068,100.000-499.999 habitantes,4,2,Mujer,5,Española,Sí,Sí,No,Educación Infantil,2º Ciclo de Educación Infantil,Enseñanza pública,Municipio Residencia,0,1,228,2,0,2,0,2,0,2,0,1,0,1,10,1,10,2,0,2,0,0,0,0,0,0,1,30,1,20,1,40,1,60,1,50,1,200,1,10,658,248,248,0,410,2467.792393
40754,2069,10.000-49.999 habitantes,3,2,Hombre,14,Española,Sí,Sí,No,Educación Secundaria,Educación Secundaria Obligatoria (ESO),Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,1,0,1,10,1,100,1,30,2,0,2,0,2,0,140,0,0,0,140,1415.500847
40767,2069,10.000-49.999 habitantes,3,2,Hombre,11,Española,Sí,Sí,No,Educación Primaria,Educación Primaria,Enseñanza pública,Municipio Residencia,0,2,0,2,0,2,0,2,0,2,0,2,0,1,15,2,0,2,0,2,0,0,0,0,0,0,1,250,2,0,1,100,1,50,2,0,2,0,2,0,415,15,15,0,400,1415.500847
